inst#,actual,predicted,error,prediction
34731,1:0,1:0,?,1
34732,2:1,2:1,?,1
34733,1:0,1:0,?,1
34734,1:0,1:0,?,1
34735,1:0,1:0,?,1
34736,1:0,1:0,?,1
34737,1:0,1:0,?,1
34738,1:0,1:0,?,1
34739,1:0,1:0,?,1
34740,1:0,1:0,?,0.98
34741,2:1,2:1,?,1
34742,1:0,1:0,?,1
34743,1:0,1:0,?,1
34744,1:0,1:0,?,1
34745,1:0,1:0,?,1
34746,1:0,1:0,?,1
34747,1:0,1:0,?,1
34748,1:0,1:0,?,0.93
34749,1:0,1:0,?,1
34750,1:0,1:0,?,1
34751,1:0,1:0,?,1
34752,1:0,1:0,?,1
34753,1:0,1:0,?,1
34754,1:0,1:0,?,1
34755,1:0,1:0,?,1
34756,1:0,1:0,?,1
34757,1:0,1:0,?,1
34758,1:0,1:0,?,1
34759,1:0,1:0,?,1
34760,1:0,1:0,?,1
34761,1:0,1:0,?,1
34762,1:0,1:0,?,1
34763,1:0,1:0,?,1
34764,1:0,1:0,?,1
34765,1:0,1:0,?,1
34766,1:0,1:0,?,1
34767,1:0,1:0,?,0.84
34768,2:1,2:1,?,0.69
34769,1:0,1:0,?,1
34770,1:0,1:0,?,1
34771,1:0,1:0,?,1
34772,2:1,2:1,?,1
34773,1:0,1:0,?,1
34774,1:0,1:0,?,1
34775,1:0,1:0,?,1
34776,1:0,1:0,?,1
34777,2:1,2:1,?,1
34778,2:1,2:1,?,0.98
34779,1:0,1:0,?,1
34780,1:0,1:0,?,1
34781,2:1,2:1,?,1
34782,1:0,1:0,?,1
34783,1:0,1:0,?,1
34784,1:0,1:0,?,1
34785,2:1,2:1,?,0.93
34786,1:0,1:0,?,1
34787,1:0,1:0,?,1
34788,1:0,1:0,?,1
34789,1:0,1:0,?,1
34790,1:0,1:0,?,0.87
34791,1:0,1:0,?,1
34792,1:0,1:0,?,1
34793,1:0,1:0,?,1
34794,1:0,1:0,?,1
34795,1:0,1:0,?,0.95
34796,1:0,1:0,?,1
34797,2:1,1:0,+,0.72
34798,1:0,1:0,?,1
34799,1:0,1:0,?,1
34800,1:0,1:0,?,1
34801,2:1,2:1,?,1
34802,1:0,1:0,?,1
34803,2:1,2:1,?,1
34804,1:0,1:0,?,1
34805,1:0,1:0,?,1
34806,1:0,1:0,?,1
34807,2:1,2:1,?,1
34808,1:0,1:0,?,1
34809,2:1,2:1,?,0.8
34810,1:0,1:0,?,1
34811,1:0,1:0,?,1
34812,2:1,2:1,?,1
34813,2:1,2:1,?,0.66
34814,2:1,2:1,?,1
34815,1:0,1:0,?,1
34816,1:0,1:0,?,1
34817,1:0,1:0,?,1
34818,2:1,2:1,?,1
34819,2:1,2:1,?,1
34820,2:1,2:1,?,0.89
34821,1:0,1:0,?,0.93
34822,2:1,2:1,?,1
34823,2:1,2:1,?,1
34824,1:0,1:0,?,1
34825,1:0,1:0,?,1
34826,1:0,1:0,?,1
34827,1:0,1:0,?,1
34828,1:0,1:0,?,1
34829,1:0,1:0,?,1
34830,1:0,1:0,?,1
34831,1:0,1:0,?,1
34832,2:1,2:1,?,1
34833,1:0,1:0,?,1
34834,2:1,2:1,?,1
34835,1:0,1:0,?,1
34836,1:0,1:0,?,1
34837,1:0,1:0,?,1
34838,1:0,1:0,?,1
34839,1:0,1:0,?,1
34840,1:0,1:0,?,1
34841,1:0,1:0,?,1
34842,1:0,1:0,?,0.95
34843,1:0,1:0,?,1
34844,1:0,1:0,?,1
34845,1:0,1:0,?,1
34846,1:0,1:0,?,1
34847,2:1,2:1,?,1
34848,2:1,2:1,?,0.69
34849,1:0,1:0,?,1
34850,1:0,1:0,?,1
34851,2:1,1:0,+,0.79
34852,2:1,2:1,?,1
34853,1:0,1:0,?,0.88
34854,1:0,1:0,?,1
34855,1:0,1:0,?,0.84
34856,1:0,1:0,?,1
34857,2:1,2:1,?,1
34858,1:0,1:0,?,1
34859,2:1,2:1,?,1
34860,2:1,2:1,?,1
34861,1:0,1:0,?,1
34862,1:0,1:0,?,0.96
34863,1:0,1:0,?,1
34864,1:0,1:0,?,1
34865,1:0,1:0,?,1
34866,1:0,1:0,?,1
34867,1:0,1:0,?,0.85
34868,2:1,2:1,?,1
34869,1:0,1:0,?,1
34870,1:0,1:0,?,1
34871,1:0,1:0,?,1
34872,1:0,1:0,?,1
34873,1:0,1:0,?,0.78
34874,1:0,1:0,?,1
34875,1:0,1:0,?,1
34876,1:0,1:0,?,0.95
34877,1:0,1:0,?,1
34878,1:0,1:0,?,1
34879,1:0,1:0,?,0.97
34880,1:0,1:0,?,1
34881,2:1,2:1,?,0.97
34882,2:1,2:1,?,0.73
34883,1:0,1:0,?,0.61
34884,1:0,1:0,?,0.98
34885,1:0,1:0,?,1
34886,1:0,1:0,?,1
34887,2:1,2:1,?,1
34888,1:0,1:0,?,0.85
34889,1:0,1:0,?,1
34890,1:0,1:0,?,1
34891,1:0,1:0,?,1
34892,1:0,1:0,?,1
34893,1:0,1:0,?,1
34894,1:0,1:0,?,1
34895,1:0,1:0,?,1
34896,1:0,1:0,?,1
34897,1:0,1:0,?,1
34898,1:0,1:0,?,1
34899,2:1,2:1,?,1
34900,2:1,2:1,?,1
34901,2:1,2:1,?,1
34902,1:0,1:0,?,1
34903,1:0,1:0,?,1
34904,1:0,1:0,?,1
34905,2:1,2:1,?,1
34906,1:0,1:0,?,1
34907,1:0,1:0,?,1
34908,1:0,1:0,?,1
34909,1:0,1:0,?,1
34910,2:1,2:1,?,1
34911,1:0,1:0,?,1
34912,1:0,1:0,?,1
34913,1:0,1:0,?,1
34914,1:0,1:0,?,1
34915,1:0,1:0,?,1
34916,1:0,1:0,?,1
34917,1:0,2:1,+,0.62
34918,1:0,1:0,?,1
34919,2:1,2:1,?,1
34920,2:1,1:0,+,0.63
34921,1:0,1:0,?,1
34922,2:1,2:1,?,1
34923,1:0,1:0,?,1
34924,1:0,1:0,?,1
34925,1:0,1:0,?,1
34926,2:1,1:0,+,0.67
34927,1:0,1:0,?,1
34928,1:0,1:0,?,1
34929,2:1,2:1,?,1
34930,1:0,1:0,?,1
34931,2:1,2:1,?,1
34932,1:0,1:0,?,1
34933,1:0,1:0,?,1
34934,2:1,2:1,?,1
34935,1:0,1:0,?,1
34936,1:0,1:0,?,1
34937,1:0,1:0,?,1
34938,1:0,1:0,?,1
34939,1:0,1:0,?,1
34940,1:0,1:0,?,1
34941,1:0,1:0,?,0.99
34942,2:1,2:1,?,0.7
34943,1:0,1:0,?,1
34944,2:1,1:0,+,0.53
34945,1:0,1:0,?,1
34946,1:0,1:0,?,0.8
34947,1:0,1:0,?,1
34948,1:0,1:0,?,1
34949,2:1,2:1,?,1
34950,1:0,1:0,?,1
34951,1:0,1:0,?,1
34952,1:0,1:0,?,1
34953,1:0,1:0,?,1
34954,1:0,1:0,?,1
34955,1:0,1:0,?,1
34956,1:0,1:0,?,1
34957,1:0,1:0,?,1
34958,2:1,2:1,?,1
34959,2:1,2:1,?,1
34960,1:0,1:0,?,1
34961,2:1,2:1,?,1
34962,2:1,2:1,?,1
34963,1:0,1:0,?,1
34964,2:1,2:1,?,1
34965,1:0,1:0,?,1
34966,1:0,1:0,?,1
34967,1:0,1:0,?,1
34968,1:0,1:0,?,1
34969,1:0,1:0,?,0.97
34970,1:0,1:0,?,1
34971,1:0,1:0,?,1
34972,1:0,1:0,?,1
34973,1:0,1:0,?,1
34974,1:0,1:0,?,1
34975,1:0,1:0,?,1
34976,1:0,1:0,?,1
34977,1:0,1:0,?,1
34978,1:0,1:0,?,1
34979,2:1,2:1,?,1
34980,2:1,2:1,?,1
34981,1:0,1:0,?,1
34982,1:0,1:0,?,0.93
34983,1:0,1:0,?,1
34984,2:1,2:1,?,1
34985,1:0,1:0,?,1
34986,1:0,1:0,?,1
34987,1:0,1:0,?,1
34988,1:0,1:0,?,1
34989,1:0,1:0,?,1
34990,2:1,2:1,?,1
34991,2:1,1:0,+,0.65
34992,1:0,1:0,?,1
34993,2:1,2:1,?,1
34994,1:0,1:0,?,1
34995,1:0,1:0,?,0.98
34996,2:1,2:1,?,1
34997,1:0,1:0,?,1
34998,1:0,1:0,?,1
34999,1:0,1:0,?,1
35000,1:0,1:0,?,1
35001,1:0,1:0,?,1
35002,1:0,1:0,?,1
35003,1:0,1:0,?,1
35004,2:1,2:1,?,1
35005,1:0,1:0,?,1
35006,1:0,1:0,?,1
35007,1:0,1:0,?,1
35008,1:0,1:0,?,1
35009,1:0,1:0,?,1
35010,1:0,1:0,?,1
35011,1:0,1:0,?,1
35012,1:0,1:0,?,1
35013,1:0,1:0,?,1
35014,1:0,1:0,?,1
35015,1:0,1:0,?,1
35016,1:0,1:0,?,1
35017,1:0,1:0,?,1
35018,1:0,1:0,?,1
35019,1:0,1:0,?,1
35020,1:0,1:0,?,1
35021,1:0,1:0,?,1
35022,2:1,2:1,?,1
35023,2:1,2:1,?,1
35024,1:0,1:0,?,0.95
35025,1:0,1:0,?,1
35026,1:0,1:0,?,1
35027,1:0,1:0,?,1
35028,1:0,1:0,?,1
35029,1:0,1:0,?,1
35030,2:1,2:1,?,1
35031,1:0,1:0,?,1
35032,1:0,1:0,?,0.99
35033,2:1,2:1,?,1
35034,2:1,2:1,?,1
35035,1:0,1:0,?,1
35036,1:0,1:0,?,1
35037,2:1,2:1,?,1
35038,1:0,1:0,?,1
35039,1:0,1:0,?,0.99
35040,2:1,2:1,?,1
35041,2:1,2:1,?,1
35042,1:0,1:0,?,1
35043,2:1,2:1,?,1
35044,1:0,1:0,?,1
35045,2:1,2:1,?,1
35046,1:0,1:0,?,1
35047,1:0,1:0,?,1
35048,1:0,1:0,?,1
35049,1:0,1:0,?,0.73
35050,2:1,2:1,?,1
35051,1:0,1:0,?,1
35052,1:0,1:0,?,1
35053,2:1,2:1,?,1
35054,1:0,1:0,?,1
35055,1:0,1:0,?,1
35056,1:0,1:0,?,1
35057,1:0,1:0,?,0.99
35058,1:0,1:0,?,1
35059,2:1,2:1,?,1
35060,2:1,2:1,?,1
35061,1:0,1:0,?,1
35062,1:0,1:0,?,1
35063,1:0,1:0,?,1
35064,2:1,2:1,?,1
35065,1:0,1:0,?,1
35066,1:0,1:0,?,0.8
35067,1:0,1:0,?,1
35068,1:0,1:0,?,1
35069,1:0,1:0,?,0.99
35070,1:0,1:0,?,0.99
35071,1:0,1:0,?,1
35072,1:0,1:0,?,1
35073,1:0,1:0,?,1
35074,2:1,2:1,?,1
35075,1:0,1:0,?,1
35076,1:0,1:0,?,1
35077,1:0,1:0,?,1
35078,1:0,1:0,?,1
35079,1:0,1:0,?,0.98
35080,1:0,1:0,?,1
35081,1:0,1:0,?,1
35082,1:0,1:0,?,1
35083,1:0,1:0,?,1
35084,1:0,1:0,?,1
35085,1:0,1:0,?,1
35086,2:1,2:1,?,1
35087,2:1,1:0,+,0.69
35088,1:0,1:0,?,0.98
35089,1:0,1:0,?,1
35090,1:0,1:0,?,1
35091,1:0,1:0,?,1
35092,1:0,1:0,?,0.84
35093,1:0,1:0,?,0.95
35094,1:0,1:0,?,1
35095,1:0,1:0,?,1
35096,1:0,1:0,?,1
35097,1:0,1:0,?,0.97
35098,1:0,1:0,?,1
35099,1:0,1:0,?,1
35100,1:0,1:0,?,1
35101,1:0,1:0,?,0.95
35102,1:0,1:0,?,1
35103,2:1,2:1,?,1
35104,1:0,1:0,?,0.98
35105,2:1,2:1,?,1
35106,1:0,1:0,?,1
35107,2:1,1:0,+,0.56
35108,1:0,1:0,?,0.75
35109,1:0,1:0,?,0.99
35110,1:0,1:0,?,0.98
35111,1:0,1:0,?,1
35112,2:1,2:1,?,1
35113,1:0,1:0,?,1
35114,1:0,1:0,?,1
35115,1:0,1:0,?,1
35116,2:1,2:1,?,1
35117,1:0,1:0,?,1
35118,1:0,1:0,?,1
35119,2:1,2:1,?,0.88
35120,1:0,1:0,?,1
35121,2:1,2:1,?,1
35122,1:0,1:0,?,1
35123,1:0,1:0,?,1
35124,2:1,2:1,?,1
35125,1:0,1:0,?,1
35126,1:0,1:0,?,1
35127,1:0,1:0,?,1
35128,2:1,1:0,+,0.91
35129,1:0,1:0,?,1
35130,1:0,1:0,?,1
35131,1:0,1:0,?,1
35132,1:0,1:0,?,1
35133,1:0,1:0,?,1
35134,1:0,1:0,?,1
35135,2:1,2:1,?,1
35136,1:0,1:0,?,1
35137,1:0,1:0,?,1
35138,1:0,1:0,?,1
35139,2:1,2:1,?,1
35140,1:0,1:0,?,1
35141,1:0,1:0,?,0.99
35142,1:0,1:0,?,1
35143,1:0,1:0,?,1
35144,1:0,1:0,?,1
35145,1:0,1:0,?,1
35146,1:0,1:0,?,1
35147,1:0,1:0,?,1
35148,1:0,1:0,?,1
35149,1:0,1:0,?,1
35150,1:0,1:0,?,1
35151,2:1,2:1,?,1
35152,1:0,1:0,?,1
35153,1:0,1:0,?,1
35154,2:1,2:1,?,0.95
35155,1:0,1:0,?,1
35156,2:1,2:1,?,1
35157,2:1,2:1,?,0.56
35158,1:0,1:0,?,0.99
35159,2:1,2:1,?,1
35160,1:0,1:0,?,1
35161,1:0,1:0,?,1
35162,1:0,1:0,?,0.95
35163,1:0,1:0,?,1
35164,1:0,1:0,?,1
35165,2:1,2:1,?,1
35166,1:0,1:0,?,1
35167,1:0,1:0,?,1
35168,1:0,1:0,?,0.99
35169,1:0,1:0,?,1
35170,1:0,1:0,?,1
35171,2:1,2:1,?,1
35172,1:0,1:0,?,1
35173,2:1,2:1,?,1
35174,1:0,1:0,?,0.7
35175,1:0,1:0,?,1
35176,1:0,1:0,?,1
35177,1:0,1:0,?,0.96
35178,1:0,1:0,?,1
35179,2:1,1:0,+,0.85
35180,1:0,1:0,?,0.97
35181,1:0,1:0,?,1
35182,2:1,2:1,?,1
35183,1:0,1:0,?,1
35184,1:0,1:0,?,1
35185,1:0,1:0,?,0.99
35186,1:0,1:0,?,1
35187,1:0,1:0,?,1
35188,1:0,1:0,?,1
35189,2:1,2:1,?,1
35190,1:0,1:0,?,1
35191,1:0,1:0,?,1
35192,1:0,1:0,?,1
35193,1:0,1:0,?,1
35194,1:0,1:0,?,0.96
35195,1:0,1:0,?,1
35196,2:1,2:1,?,1
35197,1:0,1:0,?,1
35198,1:0,1:0,?,1
35199,2:1,2:1,?,1
35200,1:0,1:0,?,1
35201,1:0,1:0,?,1
35202,1:0,1:0,?,1
35203,2:1,2:1,?,1
35204,1:0,1:0,?,1
35205,1:0,1:0,?,1
35206,1:0,1:0,?,1
35207,2:1,2:1,?,1
35208,1:0,1:0,?,1
35209,1:0,1:0,?,1
35210,1:0,1:0,?,0.98
35211,1:0,1:0,?,1
35212,1:0,1:0,?,1
35213,2:1,2:1,?,1
35214,1:0,1:0,?,1
35215,2:1,2:1,?,0.99
35216,1:0,1:0,?,1
35217,2:1,2:1,?,1
35218,1:0,1:0,?,1
35219,1:0,1:0,?,1
35220,1:0,1:0,?,1
35221,1:0,1:0,?,1
35222,1:0,1:0,?,1
35223,1:0,1:0,?,1
35224,1:0,1:0,?,1
35225,1:0,1:0,?,1
35226,1:0,1:0,?,1
35227,1:0,1:0,?,0.94
35228,1:0,1:0,?,1
35229,1:0,1:0,?,1
35230,1:0,1:0,?,1
35231,1:0,1:0,?,1
35232,1:0,1:0,?,0.98
35233,2:1,2:1,?,1
35234,1:0,1:0,?,1
35235,1:0,1:0,?,1
35236,1:0,1:0,?,1
35237,1:0,1:0,?,1
35238,1:0,1:0,?,1
35239,2:1,2:1,?,1
35240,1:0,1:0,?,1
35241,2:1,2:1,?,1
35242,1:0,1:0,?,1
35243,1:0,1:0,?,1
35244,1:0,1:0,?,1
35245,1:0,1:0,?,0.99
35246,1:0,1:0,?,1
35247,1:0,1:0,?,1
35248,1:0,1:0,?,1
35249,1:0,1:0,?,1
35250,1:0,1:0,?,1
35251,1:0,1:0,?,1
35252,1:0,1:0,?,0.95
35253,2:1,2:1,?,1
35254,1:0,1:0,?,1
35255,1:0,1:0,?,1
35256,1:0,1:0,?,1
35257,1:0,1:0,?,1
35258,1:0,1:0,?,1
35259,1:0,1:0,?,0.74
35260,2:1,2:1,?,0.9
35261,1:0,1:0,?,0.94
35262,1:0,1:0,?,0.86
35263,1:0,1:0,?,1
35264,1:0,1:0,?,1
35265,1:0,1:0,?,1
35266,1:0,1:0,?,1
35267,2:1,2:1,?,1
35268,1:0,1:0,?,1
35269,1:0,1:0,?,1
35270,2:1,2:1,?,0.87
35271,1:0,1:0,?,1
35272,1:0,1:0,?,1
35273,2:1,2:1,?,1
35274,1:0,1:0,?,1
35275,2:1,2:1,?,0.99
35276,1:0,1:0,?,1
35277,1:0,1:0,?,0.69
35278,1:0,1:0,?,1
35279,1:0,1:0,?,1
35280,2:1,2:1,?,1
35281,2:1,2:1,?,1
35282,2:1,2:1,?,1
35283,1:0,1:0,?,1
35284,1:0,1:0,?,0.7
35285,1:0,1:0,?,1
35286,1:0,1:0,?,0.99
35287,1:0,1:0,?,1
35288,1:0,1:0,?,1
35289,2:1,2:1,?,1
35290,1:0,1:0,?,1
35291,1:0,1:0,?,1
35292,1:0,1:0,?,1
35293,1:0,1:0,?,0.83
35294,1:0,1:0,?,0.97
35295,2:1,2:1,?,1
35296,1:0,1:0,?,0.94
35297,1:0,1:0,?,1
35298,2:1,2:1,?,1
35299,1:0,1:0,?,1
35300,1:0,1:0,?,1
35301,1:0,1:0,?,1
35302,1:0,1:0,?,1
35303,2:1,2:1,?,1
35304,2:1,2:1,?,1
35305,1:0,1:0,?,1
35306,2:1,1:0,+,0.58
35307,1:0,1:0,?,1
35308,1:0,1:0,?,1
35309,1:0,1:0,?,1
35310,1:0,1:0,?,1
35311,1:0,1:0,?,1
35312,2:1,2:1,?,0.97
35313,1:0,1:0,?,0.98
35314,1:0,1:0,?,1
35315,1:0,1:0,?,1
35316,1:0,1:0,?,1
35317,2:1,2:1,?,1
35318,1:0,1:0,?,1
35319,1:0,1:0,?,1
35320,2:1,2:1,?,1
35321,1:0,1:0,?,1
35322,1:0,1:0,?,1
35323,1:0,1:0,?,1
35324,2:1,2:1,?,1
35325,1:0,1:0,?,1
35326,1:0,1:0,?,0.95
35327,1:0,1:0,?,1
35328,1:0,1:0,?,1
35329,2:1,2:1,?,1
35330,1:0,1:0,?,0.99
35331,2:1,1:0,+,0.51
35332,2:1,2:1,?,1
35333,1:0,1:0,?,1
35334,2:1,1:0,+,0.64
35335,1:0,1:0,?,1
35336,1:0,1:0,?,1
35337,1:0,1:0,?,1
35338,1:0,1:0,?,1
35339,1:0,1:0,?,1
35340,2:1,2:1,?,1
35341,1:0,1:0,?,1
35342,1:0,1:0,?,1
35343,1:0,1:0,?,1
35344,1:0,1:0,?,1
35345,1:0,1:0,?,0.95
35346,2:1,2:1,?,1
35347,1:0,1:0,?,0.92
35348,1:0,1:0,?,0.94
35349,1:0,1:0,?,1
35350,1:0,2:1,+,0.73
35351,1:0,1:0,?,1
35352,1:0,1:0,?,1
35353,1:0,1:0,?,1
35354,1:0,1:0,?,1
35355,1:0,1:0,?,1
35356,1:0,1:0,?,1
35357,1:0,1:0,?,1
35358,2:1,2:1,?,1
35359,1:0,1:0,?,1
35360,1:0,1:0,?,1
35361,2:1,2:1,?,1
35362,1:0,1:0,?,1
35363,1:0,1:0,?,1
35364,1:0,1:0,?,1
35365,1:0,1:0,?,1
35366,1:0,1:0,?,1
35367,1:0,1:0,?,1
35368,1:0,1:0,?,1
35369,1:0,1:0,?,1
35370,1:0,1:0,?,0.65
35371,2:1,2:1,?,1
35372,1:0,1:0,?,1
35373,1:0,1:0,?,1
35374,2:1,2:1,?,1
35375,1:0,1:0,?,1
35376,1:0,1:0,?,1
35377,2:1,2:1,?,1
35378,1:0,1:0,?,1
35379,1:0,1:0,?,0.98
35380,2:1,2:1,?,1
35381,1:0,1:0,?,1
35382,2:1,2:1,?,0.82
35383,2:1,2:1,?,1
35384,1:0,1:0,?,1
35385,1:0,1:0,?,1
35386,1:0,1:0,?,1
35387,1:0,1:0,?,1
35388,1:0,1:0,?,1
35389,1:0,1:0,?,0.96
35390,1:0,1:0,?,1
35391,1:0,1:0,?,0.92
35392,1:0,1:0,?,1
35393,1:0,1:0,?,0.89
35394,1:0,1:0,?,1
35395,2:1,2:1,?,1
35396,1:0,1:0,?,1
35397,1:0,1:0,?,1
35398,2:1,2:1,?,1
35399,1:0,1:0,?,1
35400,1:0,1:0,?,0.99
35401,1:0,1:0,?,1
35402,1:0,1:0,?,1
35403,2:1,2:1,?,0.98
35404,1:0,1:0,?,1
35405,1:0,1:0,?,1
35406,1:0,1:0,?,1
35407,1:0,1:0,?,1
35408,1:0,1:0,?,1
35409,1:0,1:0,?,1
35410,1:0,1:0,?,1
35411,2:1,2:1,?,1
35412,1:0,1:0,?,1
35413,1:0,1:0,?,1
35414,2:1,2:1,?,1
35415,1:0,1:0,?,1
35416,1:0,1:0,?,1
35417,1:0,1:0,?,1
35418,1:0,1:0,?,1
35419,1:0,1:0,?,1
35420,1:0,1:0,?,0.99
35421,1:0,1:0,?,1
35422,1:0,1:0,?,1
35423,2:1,2:1,?,0.98
35424,1:0,1:0,?,1
35425,1:0,1:0,?,1
35426,1:0,1:0,?,1
35427,1:0,1:0,?,1
35428,1:0,1:0,?,1
35429,1:0,1:0,?,1
35430,1:0,1:0,?,1
35431,2:1,2:1,?,1
35432,1:0,1:0,?,1
35433,1:0,1:0,?,1
35434,1:0,1:0,?,1
35435,2:1,2:1,?,1
35436,1:0,1:0,?,1
35437,1:0,1:0,?,1
35438,1:0,1:0,?,1
35439,1:0,1:0,?,1
35440,1:0,1:0,?,1
35441,1:0,1:0,?,1
35442,1:0,1:0,?,1
35443,1:0,1:0,?,1
35444,2:1,2:1,?,1
35445,2:1,2:1,?,1
35446,1:0,1:0,?,0.98
35447,1:0,1:0,?,1
35448,1:0,1:0,?,1
35449,2:1,2:1,?,1
35450,1:0,1:0,?,1
35451,1:0,1:0,?,1
35452,1:0,1:0,?,1
35453,1:0,1:0,?,0.99
35454,1:0,1:0,?,1
35455,2:1,2:1,?,1
35456,1:0,1:0,?,1
35457,1:0,1:0,?,1
35458,1:0,1:0,?,1
35459,2:1,2:1,?,1
35460,1:0,1:0,?,1
35461,1:0,1:0,?,0.99
35462,2:1,2:1,?,0.98
35463,1:0,1:0,?,1
35464,1:0,1:0,?,1
35465,2:1,2:1,?,1
35466,1:0,1:0,?,0.98
35467,1:0,1:0,?,1
35468,1:0,1:0,?,0.95
35469,2:1,2:1,?,1
35470,1:0,1:0,?,1
35471,1:0,1:0,?,1
35472,1:0,1:0,?,1
35473,1:0,1:0,?,0.83
35474,2:1,2:1,?,1
35475,1:0,1:0,?,0.97
35476,2:1,2:1,?,1
35477,1:0,1:0,?,1
35478,2:1,1:0,+,0.88
35479,1:0,1:0,?,1
35480,2:1,2:1,?,0.99
35481,2:1,2:1,?,1
35482,1:0,1:0,?,1
35483,1:0,1:0,?,0.82
35484,1:0,1:0,?,1
35485,1:0,1:0,?,1
35486,2:1,2:1,?,0.97
35487,1:0,1:0,?,1
35488,2:1,2:1,?,1
35489,2:1,2:1,?,1
35490,1:0,1:0,?,1
35491,1:0,1:0,?,1
35492,2:1,2:1,?,1
35493,1:0,1:0,?,0.99
35494,2:1,1:0,+,0.56
35495,1:0,1:0,?,1
35496,2:1,2:1,?,1
35497,1:0,1:0,?,1
35498,1:0,1:0,?,1
35499,1:0,1:0,?,1
35500,1:0,1:0,?,1
35501,1:0,1:0,?,1
35502,1:0,1:0,?,1
35503,1:0,1:0,?,1
35504,2:1,2:1,?,1
35505,1:0,1:0,?,1
35506,1:0,1:0,?,1
35507,2:1,2:1,?,1
35508,1:0,1:0,?,1
35509,2:1,2:1,?,1
35510,1:0,1:0,?,1
35511,1:0,1:0,?,1
35512,2:1,2:1,?,1
35513,2:1,2:1,?,1
35514,1:0,1:0,?,0.99
35515,1:0,1:0,?,1
35516,1:0,1:0,?,1
35517,1:0,1:0,?,1
35518,1:0,1:0,?,1
35519,1:0,1:0,?,1
35520,1:0,1:0,?,0.99
35521,2:1,2:1,?,1
35522,1:0,1:0,?,1
35523,1:0,1:0,?,1
35524,1:0,1:0,?,1
35525,1:0,1:0,?,1
35526,1:0,1:0,?,1
35527,1:0,1:0,?,1
35528,1:0,1:0,?,1
35529,1:0,1:0,?,1
35530,1:0,1:0,?,1
35531,1:0,1:0,?,0.87
35532,2:1,2:1,?,1
35533,1:0,1:0,?,1
35534,1:0,1:0,?,1
35535,1:0,1:0,?,1
35536,2:1,2:1,?,1
35537,1:0,1:0,?,1
35538,1:0,1:0,?,1
35539,1:0,1:0,?,1
35540,2:1,2:1,?,0.58
35541,1:0,1:0,?,1
35542,1:0,1:0,?,1
35543,1:0,1:0,?,1
35544,1:0,1:0,?,1
35545,1:0,1:0,?,1
35546,1:0,1:0,?,1
35547,1:0,1:0,?,1
35548,2:1,2:1,?,0.98
35549,1:0,1:0,?,1
35550,1:0,1:0,?,1
35551,1:0,1:0,?,0.98
35552,2:1,2:1,?,1
35553,1:0,1:0,?,1
35554,2:1,2:1,?,1
35555,1:0,1:0,?,1
35556,1:0,1:0,?,1
35557,2:1,2:1,?,1
35558,2:1,2:1,?,1
35559,2:1,2:1,?,1
35560,2:1,2:1,?,0.97
35561,1:0,1:0,?,1
35562,2:1,2:1,?,1
35563,2:1,2:1,?,1
35564,1:0,1:0,?,1
35565,1:0,1:0,?,1
35566,1:0,1:0,?,1
35567,1:0,1:0,?,1
35568,1:0,1:0,?,1
35569,2:1,2:1,?,1
35570,1:0,1:0,?,0.68
35571,1:0,1:0,?,1
35572,2:1,2:1,?,0.89
35573,1:0,1:0,?,1
35574,1:0,1:0,?,1
35575,1:0,1:0,?,0.98
35576,2:1,2:1,?,1
35577,1:0,1:0,?,1
35578,2:1,2:1,?,1
35579,2:1,2:1,?,1
35580,1:0,1:0,?,1
35581,1:0,1:0,?,1
35582,1:0,1:0,?,0.99
35583,2:1,2:1,?,1
35584,1:0,1:0,?,1
35585,1:0,1:0,?,1
35586,1:0,1:0,?,1
35587,1:0,1:0,?,1
35588,1:0,1:0,?,1
35589,1:0,1:0,?,1
35590,1:0,1:0,?,1
35591,1:0,1:0,?,1
35592,1:0,1:0,?,1
35593,1:0,1:0,?,1
35594,1:0,1:0,?,1
35595,1:0,1:0,?,1
35596,1:0,1:0,?,1
35597,1:0,1:0,?,1
35598,1:0,1:0,?,1
35599,1:0,1:0,?,1
35600,1:0,1:0,?,1
35601,1:0,1:0,?,1
35602,1:0,1:0,?,1
35603,1:0,1:0,?,1
35604,2:1,2:1,?,1
35605,1:0,1:0,?,0.99
35606,1:0,1:0,?,1
35607,1:0,1:0,?,1
35608,1:0,1:0,?,1
35609,1:0,1:0,?,1
35610,2:1,2:1,?,1
35611,1:0,1:0,?,1
35612,1:0,1:0,?,1
35613,1:0,1:0,?,1
35614,1:0,1:0,?,1
35615,1:0,1:0,?,1
35616,1:0,1:0,?,1
35617,1:0,1:0,?,1
35618,1:0,1:0,?,1
35619,1:0,1:0,?,1
35620,1:0,1:0,?,1
35621,1:0,1:0,?,1
35622,1:0,1:0,?,1
35623,1:0,1:0,?,0.98
35624,1:0,1:0,?,1
35625,1:0,1:0,?,1
35626,1:0,1:0,?,1
35627,1:0,1:0,?,1
35628,1:0,1:0,?,1
35629,1:0,1:0,?,1
35630,1:0,1:0,?,1
35631,1:0,1:0,?,1
35632,2:1,2:1,?,1
35633,2:1,2:1,?,0.96
35634,2:1,2:1,?,0.92
35635,1:0,1:0,?,0.87
35636,1:0,1:0,?,1
35637,1:0,1:0,?,1
35638,1:0,1:0,?,1
35639,2:1,2:1,?,1
35640,2:1,2:1,?,1
35641,1:0,1:0,?,1
35642,1:0,1:0,?,0.82
35643,2:1,2:1,?,1
