inst#,actual,predicted,error,prediction
9626,1:1,1:1,,0.59
9627,2:2,2:2,,0.96
9628,4:4,4:4,,1
9629,4:4,4:4,,1
9630,2:2,2:2,,0.91
9631,4:4,4:4,,1
9632,1:1,1:1,,0.82
9633,1:1,2:2,+,0.65
9634,4:4,4:4,,1
9635,4:4,4:4,,1
9636,4:4,4:4,,1
9637,4:4,4:4,,1
9638,4:4,4:4,,1
9639,3:3,3:3,,0.96
9640,1:1,1:1,,0.56
9641,4:4,4:4,,1
9642,3:3,3:3,,1
9643,2:2,2:2,,0.98
9644,2:2,2:2,,0.93
9645,5:5,5:5,,1
9646,6:6,6:6,,1
9647,5:5,5:5,,1
9648,5:5,5:5,,1
9649,2:2,2:2,,1
9650,4:4,4:4,,1
9651,4:4,4:4,,1
9652,4:4,4:4,,1
9653,5:5,5:5,,1
9654,5:5,5:5,,1
9655,3:3,3:3,,1
9656,4:4,4:4,,0.93
9657,1:1,1:1,,0.68
9658,1:1,1:1,,0.59
9659,1:1,2:2,+,0.58
9660,1:1,1:1,,0.8
9661,5:5,5:5,,1
9662,7:7,7:7,,1
9663,6:6,6:6,,0.99
9664,2:2,2:2,,0.68
9665,2:2,2:2,,0.83
9666,1:1,1:1,,0.62
9667,4:4,4:4,,1
9668,6:6,6:6,,1
9669,5:5,5:5,,1
9670,3:3,3:3,,1
9671,4:4,4:4,,1
9672,3:3,3:3,,1
9673,1:1,2:2,+,0.82
9674,2:2,2:2,,0.98
9675,4:4,4:4,,1
9676,1:1,1:1,,0.97
9677,2:2,2:2,,0.86
9678,2:2,1:1,+,0.82
9679,4:4,4:4,,0.99
9680,2:2,2:2,,1
9681,7:7,7:7,,1
9682,3:3,3:3,,1
9683,7:7,7:7,,1
9684,4:4,4:4,,1
9685,3:3,3:3,,1
9686,2:2,2:2,,1
9687,2:2,2:2,,0.76
9688,4:4,4:4,,0.89
9689,3:3,3:3,,0.99
9690,4:4,4:4,,1
9691,1:1,2:2,+,0.83
9692,6:6,6:6,,1
9693,7:7,7:7,,1
9694,4:4,4:4,,1
9695,1:1,1:1,,1
9696,7:7,7:7,,1
9697,4:4,4:4,,1
9698,4:4,4:4,,1
9699,4:4,4:4,,0.96
9700,3:3,3:3,,1
9701,1:1,1:1,,0.96
9702,4:4,4:4,,1
9703,7:7,7:7,,1
9704,2:2,1:1,+,0.75
9705,7:7,7:7,,1
9706,5:5,5:5,,1
9707,3:3,3:3,,0.98
9708,4:4,4:4,,1
9709,4:4,4:4,,1
9710,3:3,3:3,,1
9711,2:2,2:2,,0.9
9712,2:2,2:2,,1
9713,2:2,1:1,+,0.75
9714,4:4,4:4,,0.99
9715,1:1,1:1,,0.79
9716,3:3,3:3,,0.99
9717,4:4,4:4,,1
9718,4:4,4:4,,1
9719,4:4,4:4,,1
9720,7:7,7:7,,1
9721,4:4,4:4,,1
9722,4:4,4:4,,1
9723,3:3,3:3,,1
9724,7:7,7:7,,1
9725,4:4,4:4,,1
9726,3:3,3:3,,1
9727,5:5,5:5,,1
9728,4:4,4:4,,1
9729,3:3,3:3,,1
9730,4:4,4:4,,1
9731,4:4,4:4,,0.94
9732,2:2,2:2,,0.9
9733,3:3,4:4,+,0.69
9734,1:1,1:1,,0.93
9735,1:1,2:2,+,0.58
9736,2:2,2:2,,1
9737,4:4,4:4,,1
9738,2:2,2:2,,1
9739,1:1,1:1,,0.83
9740,4:4,4:4,,1
9741,7:7,7:7,,1
9742,1:1,2:2,+,0.62
9743,2:2,2:2,,0.99
9744,4:4,4:4,,1
9745,6:6,6:6,,1
9746,4:4,4:4,,1
9747,2:2,2:2,,0.98
9748,4:4,4:4,,1
9749,4:4,4:4,,1
9750,1:1,1:1,,0.8
9751,4:4,4:4,,1
9752,4:4,4:4,,1
9753,4:4,4:4,,1
9754,5:5,5:5,,1
9755,5:5,5:5,,1
9756,1:1,2:2,+,0.6
9757,4:4,4:4,,1
9758,2:2,2:2,,0.77
9759,1:1,1:1,,0.53
9760,4:4,4:4,,1
9761,5:5,5:5,,1
9762,1:1,1:1,,0.93
9763,5:5,5:5,,1
9764,5:5,5:5,,1
9765,6:6,6:6,,1
9766,7:7,7:7,,1
9767,2:2,2:2,,0.83
9768,4:4,4:4,,1
9769,1:1,1:1,,0.64
9770,4:4,4:4,,1
9771,2:2,2:2,,1
9772,3:3,3:3,,1
9773,7:7,7:7,,1
9774,6:6,6:6,,1
9775,3:3,3:3,,1
9776,4:4,4:4,,0.71
9777,4:4,4:4,,1
9778,3:3,3:3,,1
9779,2:2,2:2,,0.63
9780,6:6,6:6,,1
9781,6:6,6:6,,0.77
9782,7:7,7:7,,1
9783,3:3,3:3,,1
9784,5:5,5:5,,1
9785,2:2,2:2,,0.96
9786,1:1,1:1,,0.73
9787,2:2,2:2,,0.81
9788,5:5,5:5,,1
9789,2:2,2:2,,0.83
9790,2:2,2:2,,0.99
9791,3:3,3:3,,0.97
9792,4:4,4:4,,1
9793,4:4,4:4,,1
9794,4:4,4:4,,1
9795,2:2,2:2,,0.93
9796,4:4,4:4,,1
9797,3:3,3:3,,1
9798,2:2,2:2,,0.98
9799,5:5,5:5,,1
9800,4:4,4:4,,1
9801,3:3,3:3,,1
9802,7:7,7:7,,1
9803,3:3,3:3,,1
9804,2:2,2:2,,0.73
9805,2:2,2:2,,0.99
9806,3:3,3:3,,1
9807,4:4,4:4,,1
9808,6:6,6:6,,0.74
9809,7:7,7:7,,1
9810,1:1,1:1,,0.74
9811,1:1,1:1,,0.72
9812,4:4,4:4,,1
9813,5:5,5:5,,1
9814,3:3,3:3,,1
9815,4:4,4:4,,1
9816,2:2,1:1,+,0.9
9817,4:4,4:4,,0.99
9818,4:4,4:4,,1
9819,7:7,7:7,,1
9820,5:5,5:5,,1
9821,2:2,2:2,,0.97
9822,7:7,7:7,,1
9823,2:2,2:2,,0.92
9824,6:6,6:6,,1
9825,2:2,1:1,+,0.63
9826,6:6,6:6,,1
9827,3:3,3:3,,0.98
9828,2:2,2:2,,0.79
9829,7:7,7:7,,1
9830,4:4,4:4,,1
9831,4:4,4:4,,1
9832,2:2,2:2,,0.99
9833,4:4,4:4,,1
9834,2:2,2:2,,0.73
9835,5:5,5:5,,1
9836,3:3,3:3,,1
9837,4:4,4:4,,1
9838,5:5,5:5,,1
9839,5:5,5:5,,1
9840,2:2,2:2,,0.98
9841,3:3,3:3,,0.8
9842,5:5,5:5,,1
9843,3:3,3:3,,1
9844,4:4,4:4,,1
9845,1:1,1:1,,0.74
9846,4:4,4:4,,1
9847,4:4,4:4,,1
9848,4:4,4:4,,1
9849,4:4,4:4,,1
9850,6:6,6:6,,1
9851,5:5,5:5,,1
9852,4:4,4:4,,1
9853,4:4,4:4,,1
9854,4:4,4:4,,1
9855,5:5,5:5,,1
9856,4:4,4:4,,1
9857,4:4,4:4,,1
9858,7:7,7:7,,1
9859,6:6,6:6,,1
9860,2:2,2:2,,0.85
9861,5:5,5:5,,1
9862,4:4,4:4,,1
9863,2:2,2:2,,0.92
9864,4:4,4:4,,1
9865,7:7,7:7,,1
9866,3:3,3:3,,1
9867,2:2,2:2,,0.91
9868,3:3,3:3,,1
9869,1:1,1:1,,0.73
9870,1:1,2:2,+,0.62
9871,2:2,2:2,,0.97
9872,2:2,2:2,,0.64
9873,3:3,3:3,,0.95
9874,5:5,5:5,,1
9875,5:5,5:5,,1
9876,2:2,2:2,,0.96
9877,2:2,2:2,,0.85
9878,2:2,2:2,,1
9879,1:1,1:1,,0.87
9880,1:1,1:1,,0.73
9881,3:3,3:3,,1
9882,4:4,4:4,,1
9883,4:4,4:4,,1
9884,6:6,6:6,,1
9885,6:6,6:6,,1
9886,4:4,4:4,,1
9887,1:1,1:1,,0.97
9888,2:2,2:2,,1
9889,7:7,7:7,,1
9890,4:4,4:4,,1
9891,4:4,4:4,,1
9892,4:4,4:4,,1
9893,1:1,2:2,+,0.57
9894,2:2,2:2,,0.98
9895,4:4,4:4,,1
9896,1:1,1:1,,0.89
9897,4:4,4:4,,1
9898,6:6,6:6,,1
9899,2:2,2:2,,0.99
9900,6:6,6:6,,1
9901,5:5,5:5,,1
9902,4:4,4:4,,1
9903,4:4,4:4,,1
9904,4:4,4:4,,1
9905,3:3,3:3,,1
9906,5:5,5:5,,1
9907,5:5,5:5,,1
9908,5:5,5:5,,1
9909,4:4,4:4,,1
9910,5:5,5:5,,1
9911,2:2,2:2,,0.78
9912,1:1,1:1,,0.75
9913,4:4,4:4,,1
9914,4:4,4:4,,1
9915,3:3,3:3,,1
9916,4:4,4:4,,1
9917,3:3,3:3,,1
9918,2:2,2:2,,0.93
9919,5:5,5:5,,1
9920,5:5,5:5,,1
9921,4:4,4:4,,1
9922,1:1,1:1,,0.6
9923,4:4,4:4,,1
9924,2:2,1:1,+,0.72
9925,1:1,1:1,,0.89
9926,2:2,2:2,,0.89
9927,4:4,4:4,,1
9928,4:4,4:4,,1
9929,4:4,4:4,,1
9930,3:3,3:3,,0.97
9931,7:7,7:7,,1
9932,2:2,2:2,,0.63
9933,2:2,2:2,,0.99
9934,2:2,2:2,,0.73
9935,1:1,1:1,,0.54
9936,3:3,3:3,,1
9937,5:5,5:5,,1
9938,4:4,4:4,,1
9939,5:5,5:5,,1
9940,2:2,2:2,,0.74
9941,3:3,3:3,,1
9942,5:5,5:5,,1
9943,3:3,3:3,,1
9944,2:2,2:2,,0.99
9945,3:3,3:3,,1
9946,3:3,3:3,,1
9947,4:4,4:4,,1
9948,4:4,4:4,,1
9949,3:3,3:3,,1
9950,4:4,4:4,,1
9951,2:2,2:2,,1
9952,4:4,4:4,,1
9953,1:1,1:1,,0.63
9954,4:4,4:4,,1
9955,4:4,4:4,,1
9956,6:6,6:6,,1
9957,4:4,4:4,,0.95
9958,4:4,4:4,,1
9959,4:4,4:4,,1
9960,3:3,3:3,,0.95
9961,3:3,3:3,,0.94
9962,7:7,7:7,,1
9963,2:2,2:2,,0.79
9964,2:2,2:2,,0.98
9965,5:5,5:5,,1
9966,4:4,4:4,,0.99
9967,3:3,3:3,,1
9968,2:2,2:2,,0.97
9969,2:2,2:2,,0.91
9970,2:2,2:2,,0.84
9971,1:1,1:1,,0.52
9972,2:2,2:2,,0.88
9973,4:4,4:4,,1
9974,4:4,4:4,,1
9975,4:4,4:4,,1
9976,2:2,2:2,,1
9977,2:2,2:2,,0.96
9978,1:1,2:2,+,0.52
9979,6:6,6:6,,1
9980,3:3,3:3,,1
9981,4:4,4:4,,1
9982,5:5,5:5,,1
9983,4:4,4:4,,1
9984,5:5,5:5,,1
9985,7:7,7:7,,1
9986,4:4,4:4,,1
9987,5:5,5:5,,1
9988,2:2,2:2,,0.89
9989,3:3,3:3,,1
9990,2:2,2:2,,0.96
9991,2:2,2:2,,0.99
9992,4:4,4:4,,1
9993,5:5,5:5,,1
9994,2:2,2:2,,1
9995,7:7,7:7,,1
9996,4:4,4:4,,1
9997,3:3,3:3,,1
9998,3:3,3:3,,0.91
9999,4:4,4:4,,1
10000,2:2,2:2,,1
10001,2:2,1:1,+,0.68
10002,2:2,2:2,,0.94
10003,1:1,2:2,+,0.88
10004,1:1,1:1,,0.98
10005,4:4,4:4,,1
10006,4:4,4:4,,1
10007,4:4,4:4,,1
10008,1:1,1:1,,0.99
10009,4:4,4:4,,1
10010,3:3,3:3,,1
10011,3:3,3:3,,1
10012,2:2,2:2,,0.98
10013,4:4,4:4,,1
10014,4:4,4:4,,1
10015,5:5,5:5,,1
10016,3:3,3:3,,1
10017,4:4,4:4,,1
10018,4:4,4:4,,0.73
10019,4:4,4:4,,1
10020,3:3,3:3,,1
10021,4:4,4:4,,1
10022,3:3,3:3,,1
10023,5:5,5:5,,1
10024,2:2,2:2,,0.94
10025,6:6,6:6,,1
10026,4:4,4:4,,1
10027,4:4,4:4,,0.98
10028,3:3,3:3,,1
10029,4:4,4:4,,0.99
10030,6:6,6:6,,1
10031,1:1,1:1,,0.71
10032,5:5,5:5,,1
10033,4:4,4:4,,1
10034,7:7,7:7,,1
10035,4:4,4:4,,1
10036,5:5,5:5,,1
10037,2:2,2:2,,0.98
10038,3:3,3:3,,1
10039,6:6,6:6,,1
10040,4:4,4:4,,1
10041,3:3,3:3,,0.96
10042,2:2,2:2,,0.89
10043,4:4,4:4,,1
10044,7:7,7:7,,1
10045,2:2,2:2,,0.97
10046,4:4,4:4,,1
10047,3:3,3:3,,1
10048,4:4,4:4,,1
10049,1:1,1:1,,0.57
10050,4:4,4:4,,1
10051,3:3,3:3,,1
10052,4:4,4:4,,0.96
10053,2:2,2:2,,0.86
10054,4:4,4:4,,1
10055,4:4,4:4,,1
10056,4:4,4:4,,0.96
10057,4:4,4:4,,1
10058,1:1,1:1,,0.97
10059,2:2,2:2,,0.9
10060,4:4,4:4,,1
10061,2:2,2:2,,1
10062,3:3,3:3,,1
10063,4:4,4:4,,1
10064,4:4,4:4,,0.99
10065,5:5,5:5,,1
10066,4:4,4:4,,0.98
10067,4:4,4:4,,0.94
10068,2:2,2:2,,0.98
10069,5:5,5:5,,1
10070,7:7,7:7,,1
10071,2:2,2:2,,0.96
10072,2:2,2:2,,0.92
10073,2:2,2:2,,0.65
10074,2:2,2:2,,0.96
10075,1:1,1:1,,0.85
10076,3:3,3:3,,1
10077,4:4,4:4,,1
10078,2:2,2:2,,0.95
10079,4:4,4:4,,1
10080,5:5,5:5,,1
10081,1:1,1:1,,0.89
10082,1:1,2:2,+,0.78
10083,4:4,4:4,,0.96
10084,2:2,2:2,,0.88
10085,1:1,1:1,,0.98
10086,4:4,4:4,,1
10087,4:4,4:4,,0.99
10088,2:2,2:2,,0.99
10089,2:2,2:2,,0.81
10090,2:2,2:2,,1
10091,4:4,4:4,,1
10092,3:3,3:3,,1
10093,3:3,3:3,,0.98
10094,3:3,3:3,,1
10095,4:4,4:4,,1
10096,3:3,3:3,,1
10097,1:1,1:1,,0.86
10098,3:3,3:3,,1
10099,3:3,3:3,,0.93
10100,5:5,5:5,,1
10101,5:5,5:5,,1
10102,3:3,3:3,,1
10103,5:5,5:5,,1
10104,1:1,2:2,+,0.6
10105,7:7,7:7,,1
10106,4:4,4:4,,1
10107,4:4,4:4,,1
10108,7:7,7:7,,1
10109,2:2,2:2,,0.82
10110,4:4,4:4,,1
10111,1:1,1:1,,0.99
10112,4:4,4:4,,1
10113,2:2,2:2,,1
10114,2:2,1:1,+,0.58
10115,2:2,2:2,,0.93
10116,4:4,4:4,,1
10117,4:4,4:4,,1
10118,4:4,4:4,,1
10119,1:1,1:1,,0.91
10120,7:7,7:7,,1
10121,3:3,3:3,,1
10122,4:4,4:4,,1
10123,4:4,4:4,,1
10124,6:6,6:6,,1
10125,2:2,2:2,,1
10126,4:4,4:4,,1
10127,2:2,2:2,,0.82
10128,1:1,1:1,,0.6
10129,3:3,3:3,,1
10130,5:5,5:5,,1
10131,2:2,2:2,,0.67
10132,2:2,2:2,,1
10133,4:4,4:4,,1
10134,7:7,7:7,,1
10135,2:2,2:2,,0.63
10136,2:2,2:2,,1
10137,4:4,4:4,,1
10138,4:4,4:4,,1
10139,4:4,4:4,,1
10140,1:1,2:2,+,0.68
10141,5:5,5:5,,1
10142,4:4,4:4,,1
10143,3:3,3:3,,1
10144,1:1,1:1,,0.92
10145,6:6,6:6,,1
10146,4:4,4:4,,0.94
10147,6:6,6:6,,1
10148,4:4,4:4,,1
10149,4:4,4:4,,0.87
10150,4:4,4:4,,0.99
10151,4:4,4:4,,1
10152,4:4,4:4,,1
10153,3:3,3:3,,1
10154,2:2,2:2,,0.96
10155,5:5,5:5,,1
10156,2:2,2:2,,0.99
10157,5:5,5:5,,1
10158,1:1,1:1,,0.67
10159,1:1,1:1,,0.86
10160,4:4,3:3,+,0.88
10161,4:4,4:4,,1
10162,4:4,4:4,,1
10163,7:7,5:5,+,1
10164,2:2,2:2,,0.9
10165,3:3,3:3,,0.9
10166,2:2,2:2,,0.95
10167,2:2,2:2,,1
10168,2:2,2:2,,0.91
10169,2:2,2:2,,0.99
10170,4:4,4:4,,1
10171,5:5,5:5,,1
10172,3:3,3:3,,1
10173,7:7,7:7,,1
10174,2:2,2:2,,0.56
10175,1:1,1:1,,0.52
10176,4:4,4:4,,1
10177,4:4,4:4,,1
10178,4:4,4:4,,1
10179,4:4,4:4,,1
10180,2:2,2:2,,1
10181,4:4,4:4,,1
10182,4:4,4:4,,1
10183,3:3,3:3,,1
10184,3:3,3:3,,1
10185,5:5,5:5,,1
10186,2:2,2:2,,0.99
10187,1:1,1:1,,0.9
10188,2:2,2:2,,0.91
10189,3:3,3:3,,1
10190,4:4,4:4,,1
10191,2:2,2:2,,0.69
10192,4:4,4:4,,0.97
10193,4:4,4:4,,1
10194,4:4,4:4,,1
10195,2:2,2:2,,0.65
10196,4:4,4:4,,1
10197,4:4,4:4,,1
10198,4:4,4:4,,1
10199,4:4,4:4,,0.99
10200,4:4,4:4,,1
10201,2:2,2:2,,0.92
10202,4:4,4:4,,1
10203,3:3,3:3,,0.94
10204,2:2,2:2,,1
10205,3:3,3:3,,1
10206,4:4,4:4,,1
10207,4:4,4:4,,1
10208,2:2,2:2,,0.71
10209,4:4,4:4,,0.58
10210,4:4,4:4,,1
10211,4:4,4:4,,1
10212,5:5,5:5,,1
10213,3:3,3:3,,1
10214,4:4,4:4,,1
10215,4:4,4:4,,0.99
10216,6:6,6:6,,1
10217,6:6,6:6,,1
10218,2:2,2:2,,1
10219,5:5,5:5,,1
10220,5:5,5:5,,1
10221,4:4,4:4,,1
10222,4:4,3:3,+,0.63
10223,4:4,4:4,,0.99
10224,4:4,4:4,,1
10225,4:4,4:4,,1
10226,2:2,1:1,+,0.85
10227,3:3,3:3,,1
10228,5:5,5:5,,1
10229,3:3,3:3,,1
10230,4:4,4:4,,0.99
10231,4:4,4:4,,1
10232,2:2,1:1,+,0.71
10233,2:2,2:2,,0.96
10234,3:3,3:3,,1
10235,4:4,4:4,,1
10236,4:4,4:4,,1
10237,4:4,4:4,,1
10238,4:4,4:4,,1
10239,4:4,4:4,,1
10240,4:4,4:4,,0.99
10241,4:4,4:4,,1
10242,1:1,1:1,,0.76
10243,5:5,5:5,,1
10244,4:4,4:4,,1
10245,7:7,7:7,,1
10246,1:1,1:1,,0.61
10247,4:4,4:4,,1
10248,5:5,5:5,,1
10249,2:2,2:2,,0.97
10250,2:2,2:2,,0.88
10251,1:1,1:1,,0.57
10252,4:4,4:4,,0.98
10253,4:4,4:4,,1
10254,4:4,4:4,,1
10255,3:3,3:3,,1
10256,2:2,2:2,,0.69
10257,4:4,4:4,,1
10258,6:6,6:6,,1
10259,2:2,1:1,+,0.8
10260,3:3,3:3,,1
10261,2:2,2:2,,0.91
10262,7:7,7:7,,1
10263,4:4,4:4,,1
10264,2:2,2:2,,0.99
10265,5:5,5:5,,1
10266,2:2,2:2,,0.98
10267,7:7,7:7,,1
10268,1:1,1:1,,0.7
10269,4:4,4:4,,1
10270,4:4,4:4,,1
10271,1:1,1:1,,0.99
10272,4:4,4:4,,1
10273,5:5,5:5,,1
10274,7:7,7:7,,1
10275,4:4,4:4,,1
10276,4:4,4:4,,1
10277,2:2,1:1,+,0.64
10278,4:4,4:4,,1
10279,3:3,3:3,,1
10280,1:1,1:1,,0.74
10281,4:4,4:4,,1
10282,2:2,2:2,,0.99
10283,4:4,4:4,,1
10284,4:4,4:4,,1
10285,4:4,4:4,,1
10286,4:4,4:4,,1
10287,2:2,2:2,,0.97
10288,4:4,4:4,,1
10289,7:7,7:7,,1
10290,4:4,4:4,,1
10291,4:4,4:4,,1
10292,4:4,4:4,,1
10293,3:3,3:3,,1
10294,2:2,2:2,,1
10295,3:3,3:3,,1
10296,3:3,3:3,,1
10297,2:2,2:2,,0.97
10298,4:4,4:4,,1
10299,4:4,4:4,,1
10300,4:4,4:4,,1
10301,1:1,2:2,+,0.62
10302,4:4,4:4,,0.91
10303,2:2,2:2,,0.93
10304,7:7,7:7,,1
10305,7:7,7:7,,1
10306,4:4,4:4,,1
10307,4:4,4:4,,1
10308,7:7,7:7,,1
10309,2:2,2:2,,1
10310,5:5,5:5,,1
10311,3:3,3:3,,1
10312,1:1,1:1,,0.95
10313,3:3,3:3,,1
10314,4:4,4:4,,1
10315,2:2,1:1,+,0.54
10316,4:4,4:4,,1
10317,4:4,4:4,,1
10318,2:2,2:2,,0.99
10319,3:3,3:3,,1
10320,5:5,5:5,,1
10321,2:2,2:2,,0.87
10322,5:5,5:5,,1
10323,3:3,3:3,,1
10324,2:2,2:2,,0.95
10325,2:2,2:2,,0.97
10326,3:3,3:3,,0.78
10327,7:7,7:7,,1
10328,2:2,2:2,,1
10329,3:3,3:3,,1
10330,2:2,2:2,,0.94
10331,5:5,5:5,,1
10332,4:4,4:4,,1
10333,2:2,2:2,,0.93
10334,5:5,5:5,,1
10335,6:6,6:6,,1
10336,3:3,3:3,,1
10337,4:4,4:4,,1
10338,3:3,3:3,,1
10339,4:4,4:4,,1
10340,3:3,3:3,,0.96
10341,1:1,1:1,,0.91
10342,4:4,4:4,,1
10343,4:4,4:4,,1
10344,2:2,2:2,,0.62
10345,1:1,2:2,+,0.58
10346,5:5,5:5,,1
10347,2:2,2:2,,0.57
10348,4:4,4:4,,1
10349,3:3,3:3,,1
10350,4:4,4:4,,1
10351,2:2,2:2,,0.98
10352,5:5,5:5,,1
10353,1:1,1:1,,0.94
10354,4:4,4:4,,1
10355,6:6,6:6,,1
10356,4:4,4:4,,1
10357,1:1,1:1,,0.89
10358,1:1,1:1,,0.88
10359,4:4,4:4,,1
10360,3:3,3:3,,1
10361,2:2,2:2,,0.93
10362,4:4,4:4,,1
10363,4:4,4:4,,0.99
10364,4:4,4:4,,0.95
10365,1:1,2:2,+,0.58
10366,2:2,2:2,,0.81
10367,4:4,4:4,,1
10368,4:4,4:4,,1
10369,5:5,5:5,,1
10370,2:2,2:2,,0.95
10371,1:1,1:1,,0.93
10372,4:4,4:4,,1
10373,4:4,4:4,,1
10374,3:3,3:3,,1
10375,4:4,4:4,,0.99
10376,4:4,4:4,,1
10377,4:4,4:4,,1
10378,6:6,6:6,,1
10379,6:6,6:6,,1
10380,7:7,7:7,,1
10381,5:5,5:5,,1
10382,1:1,2:2,+,0.62
10383,4:4,4:4,,1
10384,2:2,2:2,,0.98
10385,5:5,5:5,,1
10386,4:4,4:4,,1
10387,4:4,4:4,,1
10388,2:2,2:2,,0.99
10389,7:7,7:7,,1
10390,4:4,4:4,,1
10391,2:2,2:2,,0.74
10392,4:4,4:4,,1
10393,3:3,3:3,,1
10394,2:2,2:2,,0.94
10395,3:3,3:3,,1
10396,2:2,2:2,,0.96
10397,3:3,3:3,,1
10398,2:2,2:2,,0.97
10399,3:3,3:3,,1
10400,2:2,2:2,,0.99
10401,4:4,4:4,,1
10402,3:3,3:3,,1
10403,1:1,1:1,,0.88
10404,1:1,2:2,+,0.6
10405,1:1,1:1,,0.95
10406,4:4,4:4,,1
10407,2:2,2:2,,0.86
10408,4:4,4:4,,1
10409,4:4,4:4,,1
10410,6:6,6:6,,1
10411,4:4,4:4,,1
10412,4:4,4:4,,1
10413,4:4,4:4,,1
10414,4:4,4:4,,0.98
10415,3:3,3:3,,0.97
10416,7:7,7:7,,1
10417,3:3,3:3,,1
10418,1:1,2:2,+,0.55
10419,7:7,7:7,,1
10420,3:3,3:3,,0.81
10421,2:2,2:2,,0.98
10422,4:4,4:4,,1
10423,2:2,2:2,,0.91
10424,1:1,1:1,,0.97
10425,2:2,2:2,,1
10426,1:1,1:1,,1
10427,2:2,2:2,,0.91
10428,4:4,4:4,,1
10429,3:3,3:3,,1
10430,4:4,4:4,,1
10431,3:3,3:3,,0.96
10432,5:5,5:5,,1
10433,1:1,1:1,,0.9
10434,4:4,4:4,,1
10435,4:4,4:4,,1
10436,4:4,4:4,,1
10437,2:2,2:2,,1
10438,7:7,7:7,,1
10439,4:4,4:4,,1
10440,2:2,2:2,,0.99
10441,6:6,6:6,,1
10442,4:4,4:4,,1
10443,3:3,3:3,,1
10444,6:6,6:6,,1
10445,1:1,1:1,,0.88
10446,4:4,4:4,,0.75
10447,4:4,4:4,,1
10448,3:3,3:3,,1
10449,2:2,2:2,,1
10450,7:7,7:7,,1
10451,5:5,5:5,,1
10452,4:4,4:4,,1
10453,1:1,1:1,,0.51
10454,3:3,3:3,,1
10455,2:2,2:2,,0.96
10456,7:7,7:7,,1
10457,4:4,4:4,,1
10458,4:4,4:4,,1
10459,1:1,2:2,+,0.78
10460,2:2,2:2,,0.63
10461,4:4,4:4,,1
10462,3:3,3:3,,1
10463,7:7,7:7,,1
10464,4:4,4:4,,1
10465,4:4,4:4,,1
10466,5:5,5:5,,1
10467,4:4,4:4,,1
10468,2:2,2:2,,0.92
10469,5:5,5:5,,1
10470,4:4,4:4,,1
10471,4:4,4:4,,1
10472,4:4,4:4,,1
10473,5:5,5:5,,1
10474,1:1,1:1,,0.64
10475,2:2,2:2,,0.85
10476,3:3,3:3,,1
10477,2:2,2:2,,0.71
10478,1:1,1:1,,0.95
10479,3:3,3:3,,1
10480,4:4,4:4,,1
10481,7:7,7:7,,1
10482,4:4,4:4,,1
10483,1:1,1:1,,0.63
10484,2:2,1:1,+,0.6
10485,3:3,3:3,,1
10486,4:4,4:4,,0.99
10487,5:5,5:5,,1
10488,2:2,1:1,+,0.88
10489,5:5,5:5,,1
10490,4:4,4:4,,1
10491,4:4,4:4,,1
10492,4:4,4:4,,1
10493,3:3,3:3,,1
10494,2:2,2:2,,1
10495,7:7,7:7,,1
10496,2:2,2:2,,0.9
10497,1:1,1:1,,0.99
10498,4:4,4:4,,0.98
10499,7:7,7:7,,1
10500,2:2,2:2,,1
10501,3:3,3:3,,1
10502,7:7,7:7,,1
10503,5:5,5:5,,1
10504,6:6,6:6,,1
10505,3:3,3:3,,1
10506,3:3,3:3,,1
10507,4:4,4:4,,0.94
10508,4:4,4:4,,1
10509,2:2,2:2,,0.93
10510,4:4,4:4,,1
10511,4:4,4:4,,1
10512,2:2,2:2,,0.77
10513,1:1,2:2,+,0.71
10514,3:3,3:3,,0.78
10515,3:3,3:3,,1
10516,2:2,2:2,,0.88
10517,3:3,3:3,,0.99
10518,3:3,3:3,,1
10519,1:1,1:1,,0.67
10520,2:2,2:2,,0.98
10521,1:1,1:1,,0.51
10522,3:3,3:3,,1
10523,2:2,2:2,,1
10524,4:4,4:4,,1
10525,4:4,4:4,,1
10526,4:4,4:4,,1
10527,1:1,1:1,,0.84
10528,4:4,4:4,,1
10529,1:1,1:1,,0.99
10530,2:2,2:2,,1
10531,4:4,4:4,,0.93
10532,3:3,3:3,,1
10533,4:4,4:4,,1
10534,3:3,3:3,,1
10535,5:5,5:5,,1
10536,4:4,4:4,,1
10537,1:1,2:2,+,0.75
10538,4:4,4:4,,1
10539,4:4,4:4,,1
10540,5:5,5:5,,1
10541,2:2,2:2,,0.84
10542,7:7,7:7,,1
10543,1:1,1:1,,0.83
10544,2:2,2:2,,0.65
10545,5:5,5:5,,1
10546,3:3,3:3,,1
10547,2:2,1:1,+,0.75
10548,4:4,4:4,,1
10549,4:4,4:4,,1
10550,3:3,3:3,,1
10551,1:1,2:2,+,0.86
10552,1:1,1:1,,0.99
10553,4:4,4:4,,1
10554,4:4,4:4,,1
10555,7:7,7:7,,1
10556,4:4,4:4,,1
10557,1:1,1:1,,0.99
10558,4:4,4:4,,1
10559,5:5,5:5,,1
10560,2:2,2:2,,0.97
10561,4:4,4:4,,0.98
10562,7:7,7:7,,1
10563,2:2,2:2,,0.79
10564,2:2,2:2,,0.78
10565,4:4,4:4,,1
10566,2:2,2:2,,1
10567,4:4,4:4,,1
10568,4:4,4:4,,0.99
10569,4:4,4:4,,1
10570,3:3,3:3,,1
10571,4:4,4:4,,1
10572,4:4,4:4,,1
10573,1:1,1:1,,0.76
